pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
EPIC 211914445.01,EPIC 211914445,1,CANDIDATE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.81071800000,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,5680.00,1.178000,,,,4.257000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m41.83s,130.4242801,+18d56m28.60s,18.9412786,908.34000000,14.7640000,12.8040000,14.5526000,2019-02-26,2018-07,2019-02-26
EPIC 211914718.01,EPIC 211914718,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.58201700000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5385.55,1.064180,0.934000,-0.3221,[M/H],4.354390,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h57m09.75s,134.2906075,+18d56m43.54s,18.9454287,173.18400000,11.2620000,9.2720000,11.1111000,2019-02-26,2018-07,2019-02-26
EPIC 211914889.01,EPIC 211914889,1,CANDIDATE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.81042000000,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,3050.00,0.313000,,,,4.808000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h39m30.67s,129.8777982,+18d56m53.16s,18.9481008,192.99700000,,13.8410000,17.8589000,2019-02-26,2018-07,2019-02-26
EPIC 211914960.01,EPIC 211914960,1,CANDIDATE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.81083400000,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,3230.00,0.888000,,,,3.921000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m02.19s,130.0091206,+18d56m56.78s,18.9491053,187.92900000,15.5640000,11.1600000,14.6547000,2019-02-26,2018-07,2019-02-26
EPIC 211914998.02,K2-358,1,CANDIDATE,Castro-Gonz&aacute;lez et al. 2022,1,1,Transit,2022,K2,Published Candidate,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,24.62372030000,0.1984000000,2.33000000,0.20786903,,,,,,585.00,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,5650.00,0.910000,0.930000,-0.0700,[Fe/H],4.490000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h55m13.95s,133.8081054,+18d56m59.01s,18.9497263,480.30700000,13.6990000,11.9890000,13.5733000,2022-04-18,2022-01,2022-04-18
EPIC 211915147.01,EPIC 211915147,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.81070800000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6805.00,2.325130,1.460000,,,3.869520,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h39m09.27s,129.7886317,+18d57m06.76s,18.9518772,208.61900000,8.8110000,7.8930000,8.7426210,2019-02-26,2018-07,2019-02-26
EPIC 211919555.01,EPIC 211919555,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,9.48499400000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h46m35.55s,131.6481110,+19d01m06.90s,19.0185830,,,14.3770000,,2019-02-26,2018-07,2019-02-26
EPIC 211919842.01,EPIC 211919842,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,9.51091100000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3941.00,0.777317,0.610000,,,4.442200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h45m36.58s,131.4024049,+19d01m20.80s,19.0224447,407.38200000,16.1390000,12.5110000,15.5892000,2019-02-26,2018-07,2019-02-26
EPIC 211920462.01,EPIC 211920462,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,9.51679300000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h43m29.50s,130.8728991,+19d01m55.86s,19.0321833,1930.83000000,19.9478000,,19.8787000,2019-02-26,2018-07,2019-02-26
EPIC 211920528.01,EPIC 211920528,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,9.48658000000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6119.69,1.767720,1.150000,-0.4633,[M/H],4.003940,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h44m30.34s,131.1264326,+19d01m58.85s,19.0330138,641.36300000,12.4550000,11.0340000,12.2771000,2019-02-26,2018-07,2019-02-26
EPIC 211920604.01,EPIC 211920604,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,9.48792900000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6214.00,2.650190,1.200000,,,3.670700,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h43m50.99s,130.9624675,+19d02m02.61s,19.0340576,981.16100000,12.4470000,10.9720000,12.2618000,2019-02-26,2018-07,2019-02-26
EPIC 211920811.01,EPIC 211920811,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,9.49259000000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4645.01,7.256260,,0.1930,[M/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h43m13.72s,130.8071744,+19d02m12.83s,19.0368972,1514.47000000,12.8320000,10.2270000,12.5000000,2019-02-26,2018-07,2019-02-26
EPIC 211925181.01,EPIC 211925181,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,8.84100000000,,2.43000000,0.21700000,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,0.584000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h23m51.39s,125.9641071,+19d06m03.25s,19.1009014,444.66500000,15.9940000,13.0350000,15.6609000,2019-09-05,2019-09,2019-09-05
EPIC 211925595.01,EPIC 211925595,1,CANDIDATE,Barros et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,45.38331501000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4793.26,0.815611,0.770000,0.0850,[M/H],4.501590,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h51m49.94s,132.9580770,+19d06m26.90s,19.1074714,466.71100000,14.5760000,12.4270000,14.4803000,2016-12-21,2016-10,2016-12-21
EPIC 211928959.01,EPIC 211928959,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.85846200000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4467.00,0.840819,0.700000,,,4.433760,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h53m55.82s,133.4825629,+19d09m32.61s,19.1590573,1177.15000000,17.2548000,14.7770000,16.8725000,2019-02-26,2018-07,2019-02-26
EPIC 211929937.01,EPIC 211929937,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.47701708869,,11.85710209,1.05782162,,,,,253.0737,1017.26,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5225.91,0.841270,,,,4.537590,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h36m42.81s,129.1783954,+19d10m25.68s,19.1738012,514.44900000,14.3340000,12.3510000,14.1754000,2024-03-06,2017-07,2024-03-06
EPIC 211929937.01,EPIC 211929937,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,3.47701312000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5225.91,0.841270,0.890000,0.1220,[M/H],4.537590,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h36m42.81s,129.1783954,+19d10m25.68s,19.1738012,514.44900000,14.3340000,12.3510000,14.1754000,2016-12-21,2016-10,2016-12-21
EPIC 211929937.01,EPIC 211929937,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,3.47665060000,,12.60000000,1.12000000,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,0.879000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h36m42.81s,129.1783954,+19d10m25.68s,19.1738012,514.44900000,14.3340000,12.3510000,14.1754000,2019-09-05,2019-09,2019-09-05
EPIC 211929937.01,EPIC 211929937,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,3.47700000000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5225.91,0.841270,0.890000,0.1220,[M/H],4.537590,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h36m42.81s,129.1783954,+19d10m25.68s,19.1738012,514.44900000,14.3340000,12.3510000,14.1754000,2016-07-18,2016-10,2016-07-18
EPIC 211929937.01,EPIC 211929937,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,3.47664200000,,11.50000000,1.03000000,,,,,,,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,0.840000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h36m42.81s,129.1783954,+19d10m25.68s,19.1738012,514.44900000,14.3340000,12.3510000,14.1754000,2017-12-14,2018-01,2017-12-14
EPIC 211929937.01,EPIC 211929937,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=LIBRALATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.1780L/abstract target=ref>Libralato et al. 2016</a>,3.47663300000,,12.70000000,1.13000000,,,,,,,0,<a refstr=LIBRALATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.1780L/abstract target=ref>Libralato et al. 2016</a>,,,0.865000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h36m42.81s,129.1783954,+19d10m25.68s,19.1738012,514.44900000,14.3340000,12.3510000,14.1754000,2017-05-18,2016-12,2017-05-18
EPIC 211934173.01,EPIC 211934173,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.52045100000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.87s,129.6911414,+19d14m16.07s,19.2377968,284.82800000,18.2343000,15.5980000,18.1899000,2019-02-26,2018-07,2019-02-26
EPIC 211939692.01,EPIC 211939692,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,4.31000000,0.38500000,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,1.294000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h33m36.45s,128.4018840,+19d19m12.67s,19.3201861,408.40400000,11.5290000,10.6010000,11.7180000,2019-09-05,2019-09,2019-09-05
EPIC 211939692.02,EPIC 211939692,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,39.54380000000,,3.28000000,0.29300000,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,1.294000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h33m36.45s,128.4018840,+19d19m12.67s,19.3201861,408.40400000,11.5290000,10.6010000,11.7180000,2019-09-05,2019-09,2019-09-05
EPIC 211939692.03,EPIC 211939692,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,3.26000000,0.29100000,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,1.294000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h33m36.45s,128.4018840,+19d19m12.67s,19.3201861,408.40400000,11.5290000,10.6010000,11.7180000,2019-09-05,2019-09,2019-09-05
EPIC 211939692.04,EPIC 211939692,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,26.86620000000,,2.95000000,0.26300000,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,1.294000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h33m36.45s,128.4018840,+19d19m12.67s,19.3201861,408.40400000,11.5290000,10.6010000,11.7180000,2019-09-05,2019-09,2019-09-05
EPIC 211941472.01,EPIC 211941472,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,5.78370000000,,1.38000000,0.12300000,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,1.310000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m47.66s,130.4485798,+19d20m50.91s,19.3474745,289.34200000,11.9920000,10.3870000,11.8184000,2019-09-05,2019-09,2019-09-05
EPIC 211941472.01,EPIC 211941472,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5.78185300000,,1.44284081,0.13000000,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5739.00,1.383982,,0.0200,[Fe/H],4.110000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m47.66s,130.4485798,+19d20m50.91s,19.3474745,289.34200000,11.9920000,10.3870000,11.8184000,2018-02-15,2018-03,2018-02-15
EPIC 211941472.01,EPIC 211941472,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,5.78000000000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5758.27,1.707870,,-0.0716,[M/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m47.66s,130.4485798,+19d20m50.91s,19.3474745,289.34200000,11.9920000,10.3870000,11.8184000,2016-07-18,2016-10,2016-07-18
EPIC 211942157.01,EPIC 211942157,1,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.32429200000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7114.00,2.711660,1.580000,,,3.770250,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h50m51.21s,132.7133566,+19d21m26.17s,19.3572704,1213.20000000,12.1290000,11.4950000,12.0538000,2019-02-26,2018-07,2019-02-26
EPIC 211942755.01,EPIC 211942755,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,19.72907100000,,2.23900000,0.19975054,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,K3,4735.00,0.712000,0.769000,-0.5350,[Fe/H],4.619000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m08.72s,124.5363137,+19d21m57.92s,19.3660902,349.28900000,14.4470000,12.0200000,14.1142000,2021-11-19,2021-12,2021-11-19
EPIC 211945201 b,EPIC 211945201,0,CONFIRMED,Chakraborty et al. 2018,1,1,Transit,2018,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,19.49100000000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6128.00,1.363600,1.158000,,,4.232400,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h06m17.81s,136.5741931,+19d24m07.40s,19.4020565,181.69000000,10.1540000,8.8370000,10.0512000,2016-07-18,2016-10,2016-07-18
EPIC 211945201 b,EPIC 211945201,0,CONFIRMED,Chakraborty et al. 2018,1,1,Transit,2018,K2,Published Candidate,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,19.49179500000,,5.84689735,0.52000000,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,6046.00,1.410092,,0.0500,[Fe/H],4.140000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h06m17.81s,136.5741931,+19d24m07.40s,19.4020565,181.69000000,10.1540000,8.8370000,10.0512000,2018-02-15,2018-03,2018-02-15
EPIC 211945201 b,EPIC 211945201,0,CONFIRMED,Chakraborty et al. 2018,1,1,Transit,2018,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,19.49214730000,,5.50689000,0.49129266,,,,,31.9085,662.00,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6128.00,1.360000,,,,4.230000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h06m17.81s,136.5741931,+19d24m07.40s,19.4020565,181.69000000,10.1540000,8.8370000,10.0512000,2024-02-05,2017-07,2024-02-05
